EAN|QTY_ON_HAND|VENDOR_STOCK_ID|LIST_PRICE_EXCL_TAX|COST_PRICE|ISO_CURRENCY_CODE
5414881520369|140|152036|||EUR
5414881520413|64|152041|||EUR
5414881520482|97|152048|||EUR
5414881520536|97|152053|||EUR
5414881520604|268|152060|||EUR
5414881520642|1338|152064|||EUR
5414881520680|892|152068|||EUR
5414881520734|238|152073|||EUR
5414881520864|360|152086|||EUR
5414881521557|323|152155|||EUR
5414881522073|291|152207|||EUR
5414881522110|599|152211|||EUR
5414886538475|45|53847|||EUR
5414886540997|1|54099|||EUR
5414886541048|399|54104|||EUR
5414886541086|2465|54108|||EUR
5414886541413|1960|54141|||EUR
5414886541475|368|54147|||EUR
5414886541512|296|54151|||EUR
5414886542878|11|54287|||EUR
5414884001001|963|400100|||EUR
5414884001063|884|400106|||EUR
5414884001513|76|400151|||EUR
5414884001568|1001|400156|||EUR
5414881510032|1179|151003|||EUR
5414881510452|1508|151045|||EUR
5414881510551|130|151055|||EUR
5414881510636|376|151063|||EUR
5414881510681|75|151068|||EUR
5414881510902|520|151090|||EUR
5414881511107|91|151110|||EUR
5414881511350|228|151135|||EUR
5414881511398|233|151139|||EUR
5414881511473|448|151147|||EUR
5414881511572|347|151157|||EUR
5414881511619|75|151161|||EUR
5414881511725|49|151172|||EUR
5414881511794|154|151179|||EUR
5414881512036|144|151203|||EUR
5414881512135|259|151213|||EUR
5414881512173|136|151217|||EUR
5414881512210|44|151221|||EUR
5414881512272|8|151227|||EUR
5414881512319|254|151231|||EUR
5414881512357|110|151235|||EUR
5414881512395|798|151239|||EUR
5414881512456|58|151245|||EUR
5414881512524|243|151252|||EUR
5414882247357|1350|224735|||EUR
5414881512951|560|151295|||EUR
5414881513033|96|151303|||EUR
5414881513088|151|151308|||EUR
5414881513170|315|151317|||EUR
5414881513262|384|151326|||EUR
5414881513316|244|151331|||EUR
5414881513361|85|151336|||EUR
5414881513408|265|151340|||EUR
5414881513460|1080|151346|||EUR
5414881513521|105|151352|||EUR
5414881513576|66|151357|||EUR
5414881513637|186|151363|||EUR
5414881513767|1325|151376|||EUR
5414881513828|346|151382|||EUR
5414881514009|1703|151400|||EUR
5414881514078|332|151407|||EUR
5414881514122|366|151412|||EUR
5414881514177|135|151417|||EUR
5414881514955|250|151495|||EUR
5414881515259|180|151525|||EUR
5414881515426|610|151542|||EUR
5414881515617|493|151561|||EUR
5414881520017|532|152001|||EUR
5414881520062|1038|152006|||EUR
5414881520116|296|152011|||EUR
5414881520161|497|152016|||EUR
5414881520208|271|152020|||EUR
5414881520260|568|152026|||EUR
5414885550522|405|555052|||EUR
5414881520314|334|152031|||EUR
5414881520352|191|152035|||EUR
5414881520406|52|152040|||EUR
5414881520475|68|152047|||EUR
5414881520512|97|152051|||EUR
5414881520598|287|152059|||EUR
5414881520635|52|152063|||EUR
5414881520673|564|152067|||EUR
5414881520710|58|152071|||EUR
5414881520857|336|152085|||EUR
5414881521540|285|152154|||EUR
5414881522066|335|152206|||EUR
5414881522103|333|152210|||EUR
5414886538437|388|53843|||EUR
5414886538550|199|53855|||EUR
5414886541079|9|54107|||EUR
5414886541406|544|54140|||EUR
5414886541451|492|54145|||EUR
5414886541505|564|54150|||EUR
5414886542861|6|54286|||EUR
5414884001056|168|400105|||EUR
5414884001544|981|400154|||EUR
5414886313782|512|31378|||EUR
5414881510018|236|151001|||EUR
5414881510117|87|151011|||EUR
5414881510445|586|151044|||EUR
5414881510544|76|151054|||EUR
5414881510629|17|151062|||EUR
5414881510667|518|151066|||EUR
5414881510896|1523|151089|||EUR
5414881511077|84|151107|||EUR
5414881511336|128|151133|||EUR
5414881511381|253|151138|||EUR
5414881511466|40|151146|||EUR
5414881511602|36|151160|||EUR
5414881511718|54|151171|||EUR
5414881511787|240|151178|||EUR
5414881511992|138|151199|||EUR
5414881512128|217|151212|||EUR
5414881512166|666|151216|||EUR
5414881512203|118|151220|||EUR
5414881512265|220|151226|||EUR
5414881512302|6|151230|||EUR
5414881512340|311|151234|||EUR
5414881512388|399|151238|||EUR
5414881512432|396|151243|||EUR
5414881512487|94|151248|||EUR
5414881512692|12|151269|||EUR
5414881513156|341|151315|||EUR
5414881513224|475|151322|||EUR
5414881513309|192|151330|||EUR
5414881513392|270|151339|||EUR
5414881513453|414|151345|||EUR
5414881513491|872|151349|||EUR
5414886547118|445|54711|||EUR
5414881513569|821|151356|||EUR
5414881513613|580|151361|||EUR
5414881513750|678|151375|||EUR
5414881513811|1908|151381|||EUR
5414881513866|1101|151386|||EUR
5414881514061|368|151406|||EUR
5414881514115|204|151411|||EUR
5414881514153|118|151415|||EUR
5414881514481|870|151448|||EUR
5414881515242|380|151524|||EUR
5414881515280|436|151528|||EUR
5414881515600|125|151560|||EUR
5414881520000|328|152000|||EUR
5414881520055|686|152005|||EUR
5414881520109|972|152010|||EUR
5414881520154|204|152015|||EUR
5414881520192|353|152019|||EUR
5414881520253|1173|152025|||EUR
5414885550515|453|555051|||EUR
5414881520291|352|152029|||EUR
5414881520345|66|152034|||EUR
5414881520383|102|152038|||EUR
5414881520437|57|152043|||EUR
5414881520505|78|152050|||EUR
5414881520581|562|152058|||EUR
5414881520628|188|152062|||EUR
5414881520666|140|152066|||EUR
5414881520703|94|152070|||EUR
5414881520758|90|152075|||EUR
5414881521762|630|152176|||EUR
5414881522097|336|152209|||EUR
5414886538543|1243|53854|||EUR
5414886541062|717|54106|||EUR
5414886541109|58|54110|||EUR
5414886541291|146|54129|||EUR
5414886541444|208|54144|||EUR
5414886541499|1040|54149|||EUR
5414886541536|424|54153|||EUR
5414886541611|448|54161|||EUR
5414884001025|1519|400102|||EUR
5414884001537|260|400153|||EUR
5414886533432|65|53343|||EUR
5414881531075|263|153107|||EUR
5414886140128|300|14012|||EUR
5414881531570|66|153157|||EUR
5414886140203|804|14020|||EUR
5414886568588|1008|56858|||EUR
5414881531761|167|153176|||EUR
5414886140241|2535|14024|||EUR
5414886568755|9540|56875|||EUR
5414886165596|6200|16559|||EUR
5414886140296|1080|14029|||EUR
5414886568892|161|56889|||EUR
5414886165633|7260|16563|||EUR
5414886140333|1872|14033|||EUR
5414886165688|4450|16568|||EUR
5414886140395|2340|14039|||EUR
5414886569325|24672|56932|||EUR
5414886199461|1008|19946|||EUR
5414886142795|1484|14279|||EUR
5414886569646|6144|56964|||EUR
5414886142863|3334|14286|||EUR
5414886142962|6432|14296|||EUR
5414886569813|7581|56981|||EUR
5414886144850|2157|14485|||EUR
5414886144898|429|14489|||EUR
5414882220121|288|222012|||EUR
5414882230991|4032|223099|||EUR
5414886145178|429|14517|||EUR
5414882231233|1248|223123|||EUR
5414882231356|60|223135|||EUR
5414882231400|810|223140|||EUR
5414882232032|1681|223203|||EUR
5414882232087|2020|223208|||EUR
5414882236054|119|223605|||EUR
5414882236672|3600|223667|||EUR
5414882238027|450|223802|||EUR
5414882238904|540|223890|||EUR
5414882238997|96|223899|||EUR
5414882239086|287|223908|||EUR
5414882239123|5800|223912|||EUR
5414882240044|984|224004|||EUR
5414882240945|42|224094|||EUR
5414882241072|549|224107|||EUR
5414882241119|575|224111|||EUR
5414882241157|1310|224115|||EUR
5414882242116|139|224211|||EUR
5414882242208|1020|224220|||EUR
5414882243250|648|224325|||EUR
5414882243373|418|224337|||EUR
5414882244370|460|224437|||EUR
5414882245247|326|224524|||EUR
5414882245964|450|224596|||EUR
5414882246220|0|224622|||EUR
5414882246268|228|224626|||EUR
8009271767980|198|224653|||EUR
8009271669512|17|224660|||EUR
5425000337522|2022|224684|||EUR
5414882247197|695|224719|||EUR
5414882248026|656|224802|||EUR
5414882248217|371|224821|||EUR
8009271092105|16|224833|||EUR
8009271384743|656|224854|||EUR
8009271507227|75|224870|||EUR
5414882248859|450|224885|||EUR
5414882249443|540|224944|||EUR
5414882251705|329|225170|||EUR
5414886546920|216|54692|||EUR
5414882252085|574|225208|||EUR
5414886547835|372|54783|||EUR
5414882252498|144|225249|||EUR
5414886547927|2403|54792|||EUR
5414882252535|0|225253|||EUR
5414886547965|196|54796|||EUR
5414882252634|540|225263|||EUR
5414882252672|0|225267|||EUR
5414886550071|75|55007|||EUR
5414886551702|694|55170|||EUR
5414886553867|85|55386|||EUR
5414886555236|1722|55523|||EUR
5414886555335|996|55533|||EUR
5414885553783|934|555378|||EUR
5414886140074|3203|14007|||EUR
5414886567833|0|56783|||EUR
5414886538796|1602|53879|||EUR
5414886317346|336|31734|||EUR
5414886538857|1110|53885|||EUR
5414886540126|220|54012|||EUR
5414886324849|18852|32484|||EUR
5414883300327|403|330032|||EUR
5414883300563|99|330056|||EUR
5414886543370|302|54337|||EUR
5414883300624|568|330062|||EUR
5414886543455|61|54345|||EUR
5414886336750|560|33675|||EUR
5414886543516|180|54351|||EUR
5414886543615|1200|54361|||EUR
5414886543684|97|54368|||EUR
5414886544179|1632|54417|||EUR
5414886544421|334|54442|||EUR
5414886343574|1568|34357|||EUR
5414886343628|1210|34362|||EUR
5414886343666|611|34366|||EUR
5414886546241|84|54624|||EUR
5414886343703|576|34370|||EUR
5414886343741|2374|34374|||EUR
5420051225279|64|34422|||EUR
5414886348012|14594|34801|||EUR
5414886371515|4871|37151|||EUR
5414886371720|761|37172|||EUR
5414886371959|384|37195|||EUR
5414882255000|27|225500|||EUR
5414886373434|6912|37343|||EUR
5414882270058|263|227005|||EUR
5414882270096|754|227009|||EUR
5414882270133|804|227013|||EUR
5425000337058|355|228001|||EUR
5420051222247|83|228015|||EUR
5414886252753|984|25275|||EUR
5414886261052|2628|26105|||EUR
5414886531100|894|53110|||EUR
5414886531681|36|53168|||EUR
5414886282538|2817|28253|||EUR
5414886532817|68|53281|||EUR
5414886533128|1128|53312|||EUR
5414886140104|1376|14010|||EUR
5414881531563|684|153156|||EUR
5414886140197|908|14019|||EUR
5414886568571|2160|56857|||EUR
5414881531679|1656|153167|||EUR
5414886140234|6540|14023|||EUR
5414886140272|3048|14027|||EUR
5414886165626|3780|16562|||EUR
5414886140326|1128|14032|||EUR
5414886165671|4325|16567|||EUR
5414886140371|888|14037|||EUR
5414886569318|8952|56931|||EUR
5414886142788|1390|14278|||EUR
5414886569639|6048|56963|||EUR
5414886142856|3642|14285|||EUR
5414886569677|4944|56967|||EUR
5414886142931|477|14293|||EUR
5414886569806|6660|56980|||EUR
5414886144843|1245|14484|||EUR
5414886144881|1679|14488|||EUR
5414882220114|24|222011|||EUR
5414882230984|2348|223098|||EUR
5414886145161|669|14516|||EUR
5414882231042|1656|223104|||EUR
5414886145246|12|14524|||EUR
5414882231349|60|223134|||EUR
5414882231387|648|223138|||EUR
5414882232025|15|2232020|||EUR
5414882232063|314|223206|||EUR
5414882236009|479|223600|||EUR
5414882236665|1198|223666|||EUR
5414882238010|100|223801|||EUR
5414882238805|802|223880|||EUR
5414882238980|300|223898|||EUR
5414882239055|481|223905|||EUR
5414882239116|2077|223911|||EUR
5414882240037|3068|224003|||EUR
5414882240082|2842|224008|||EUR
5414882241065|382|224106|||EUR
5414882241102|161|224110|||EUR
5414882241140|905|224114|||EUR
5414882242109|360|224210|||EUR
5414882242192|1132|224219|||EUR
5414882243243|171|224324|||EUR
5414882243359|136|224335|||EUR
5414882243403|1|224340|||EUR
5414882244523|95|224452|||EUR
5414882245933|333|224593|||EUR
5414882246206|90|224620|||EUR
5414882246251|234|224625|||EUR
8009271367999|80|224652|||EUR
8009271461970|73|224658|||EUR
8009271108004|1265|224674|||EUR
5414882247180|300|224718|||EUR
5414882248057|47|224805|||EUR
8009271014725|20|224827|||EUR
8009271591042|616|224841|||EUR
8009271907201|54|224869|||EUR
5414882248842|207|224884|||EUR
5414882249122|2|224912|||EUR
5414882251682|283|225168|||EUR
5414886546869|171|54686|||EUR
5414882251750|187|225175|||EUR
5414882252184|827|225218|||EUR
5414886547811|161|54781|||EUR
5414882252481|0|225248|||EUR
5414886547910|928|54791|||EUR
5414882252528|0|225252|||EUR
5414886547958|332|54795|||EUR
5414882252627|0|225262|||EUR
5414882252665|86|225266|||EUR
5414886551641|1590|55164|||EUR
5414886551948|2526|55194|||EUR
5414886555229|836|55522|||EUR
5414886555328|1164|55532|||EUR
5414885553622|463|555362|||EUR
5414885553776|1332|555377|||EUR
5414886567161|20000|56716|||EUR
5414886140067|1056|14006|||EUR
5414886567826|0|56782|||EUR
5414881531068|535|153106|||EUR
5414886538048|1507|53804|||EUR
5414886538789|914|53878|||EUR
5414886538833|880|53883|||EUR
5414886540119|667|54011|||EUR
5414886540201|283|54020|||EUR
5414883300259|489|330025|||EUR
5414883300525|431|330052|||EUR
5414886543318|1007|54331|||EUR
5414883300594|0|330059|||EUR
5414886543448|3366|54344|||EUR
5414886336668|551|33666|||EUR
5414886543509|228|54350|||EUR
5414886336798|468|33679|||EUR
5414886543561|386|54356|||EUR
5414886543653|241|54365|||EUR
5414886543868|127|54386|||EUR
5414886544261|80|54426|||EUR
5414886544995|1728|54499|||EUR
5414886343611|11|34361|||EUR
5414886343659|1371|34365|||EUR
5414886546234|196|54623|||EUR
5414886343697|1728|34369|||EUR
5414886546326|92|54632|||EUR
5414886343734|286|34373|||EUR
5414886343772|431|34377|||EUR
5414886371706|992|37170|||EUR
5414886371867|264|37186|||EUR
5414882252900|200|225290|||EUR
5414886373427|4176|37342|||EUR
5414882261018|698|226101|||EUR
5414882270041|284|227004|||EUR
5414882270089|414|227008|||EUR
5414882270126|249|227012|||EUR
5414882270416|3|227041|||EUR
5420051228386|960|228014|||EUR
5414886252418|1811|25241|||EUR
5414886252814|8273|25281|||EUR
5414886261045|2076|26104|||EUR
5414886531094|1498|53109|||EUR
5414886531308|811|53130|||EUR
5414886532176|1197|53217|||EUR
5414886282521|6424|28252|||EUR
5414886532800|960|53280|||EUR
5414886532961|2300|53296|||EUR
5414881531549|109|153154|||EUR
5414886140180|428|14018|||EUR
5414886568564|1632|56856|||EUR
5414881531624|34|153162|||EUR
5414886140227|1020|14022|||EUR
5414886140265|1415|14026|||EUR
5414886165619|3440|16561|||EUR
5414886140319|1821|14031|||EUR
5414886568922|3212|56892|||EUR
5414886165664|4680|16566|||EUR
5414886140364|2712|14036|||EUR
5414886569301|9600|56930|||EUR
5414886142771|574|14277|||EUR
5414886569585|19908|56958|||EUR
5414886142818|765|14281|||EUR
5414886569660|5280|56966|||EUR
5414886142917|455|14291|||EUR
5414886569783|6084|56978|||EUR
5414886144836|981|14483|||EUR
5412488300001|3050|21895|||EUR
5414886144874|2098|14487|||EUR
5414882220046|132|222004|||EUR
5414886145109|1964|14510|||EUR
5414882220152|1120|222015|||EUR
5414886145154|477|14515|||EUR
5414882231028|29328|223102|||EUR
5414886145208|534|14520|||EUR
5414882231332|276|223133|||EUR
5414882231370|72|223137|||EUR
5414882232018|582|223201|||EUR
5414882232056|1860|223205|||EUR
5414882232100|298|223210|||EUR
5420051224234|832|223662|||EUR
5414882238003|0|223800|||EUR
5414882238775|523|223877|||EUR
5414882238973|2120|223897|||EUR
5414882239024|230|223902|||EUR
5414882239109|559|223910|||EUR
5414882239154|265|223915|||EUR
5414882240068|1260|224006|||EUR
5414882241058|874|224105|||EUR
5414882241096|1030|224109|||EUR
5414882241133|305|224113|||EUR
5414882241171|1363|224117|||EUR
5414882242185|1487|224218|||EUR
5414882243236|597|224323|||EUR
5414882243342|30|224334|||EUR
5414882243397|608|224339|||EUR
5414882244516|87|224451|||EUR
5414882245896|900|224589|||EUR
5414882246008|19|224600|||EUR
5414882246244|0|224624|||EUR
8009271462250|96|224657|||EUR
8009271006515|441|224670|||EUR
5414882247173|1344|224717|||EUR
5414882248040|344|224804|||EUR
8009271014206|1074|224824|||EUR
8009271863002|80|224836|||EUR
8009271109926|970|224866|||EUR
5414882248835|412|224883|||EUR
5414882248873|222|224887|||EUR
5414882251651|900|225165|||EUR
5414886546852|204|54685|||EUR
5414882251743|293|225174|||EUR
5414886546944|384|54694|||EUR
5414886547750|3490|54775|||EUR
5414886547903|1448|54790|||EUR
5414882252511|48|225251|||EUR
5414886547941|912|54794|||EUR
5414882252610|0|225261|||EUR
5414882252658|0|225265|||EUR
5414882252771|25|225277|||EUR
5414886551535|1455|55153|||EUR
5414886551801|407|55180|||EUR
5414886553751|167|55375|||EUR
5414886555304|394|55530|||EUR
5414885553615|108|555361|||EUR
5414885553752|533|555375|||EUR
5414886567819|0|56781|||EUR
5414886140098|2363|14009|||EUR
5414886534729|39|53472|||EUR
5414886538031|4242|53803|||EUR
5414886538628|227|53862|||EUR
5414886538826|998|53882|||EUR
5414886540195|1824|54019|||EUR
5414886541185|392|54118|||EUR
5414883300242|0|330024|||EUR
5414883300396|152|330039|||EUR
5414886543301|106|54330|||EUR
5414883300587|175|330058|||EUR
5414886543400|6491|54340|||EUR
5414886336651|625|33665|||EUR
5414886543493|60|54349|||EUR
5414886336781|644|33678|||EUR
5414886543547|4007|54354|||EUR
5414886543646|260|54364|||EUR
5414886543745|115|54374|||EUR
5414886544230|84|54423|||EUR
5414886343604|1151|34360|||EUR
5414886545992|5|54599|||EUR
5414886343642|468|34364|||EUR
5414886343680|1103|34368|||EUR
5414886343727|5087|34372|||EUR
5414886343765|320|34376|||EUR
5414886371621|2172|37162|||EUR
5414886371836|5424|37183|||EUR
5414882261001|839|226100|||EUR
5414882270034|70|227003|||EUR
5414882270072|202|227007|||EUR
5414882270119|269|227011|||EUR
5414882270409|445|227040|||EUR
5420051223190|197|228007|||EUR
5414886252388|2838|25238|||EUR
5414886252777|786|25277|||EUR
5414886261007|1836|26100|||EUR
5414886531292|857|53129|||EUR
5414886532923|2496|53292|||EUR
5414881531082|882|153108|||EUR
5414886140173|777|14017|||EUR
5414886568557|2478|56855|||EUR
5414881531600|0|153160|||EUR
5414886140210|664|14021|||EUR
5414886568595|558|56859|||EUR
5414881531792|259|153179|||EUR
5414886140258|2976|14025|||EUR
5414886165602|5130|16560|||EUR
5414886140302|1776|14030|||EUR
5414886568915|876|56891|||EUR
5414886165640|996|16564|||EUR
5414886140357|1320|14035|||EUR
5414886569295|18696|56929|||EUR
5414886142672|344|14267|||EUR
5414886569578|12840|56957|||EUR
5414886142801|1460|14280|||EUR
5414886569653|3600|56965|||EUR
5414886142870|3124|14287|||EUR
5414886569776|4896|56977|||EUR
5414886144829|312|14482|||EUR
5414886144867|1893|14486|||EUR
5414886145062|1432|14506|||EUR
5414882220145|1200|222014|||EUR
5414882231011|13313|223101|||EUR
5414886145185|573|14518|||EUR
5414882231318|5322|223131|||EUR
5414882231363|432|223136|||EUR
5414882231493|54|223149|||EUR
5414882232049|197|223204|||EUR
5414882232094|410|223209|||EUR
5414882236061|296|223606|||EUR
5414882236740|4710|223674|||EUR
5414882238041|1739|223804|||EUR
5414882238928|1180|223892|||EUR
5414882239000|0|223900|||EUR
5414882239093|540|223909|||EUR
5414882239147|518|223914|||EUR
5414882240051|809|224005|||EUR
5414882241041|65|224104|||EUR
5414882241089|1000|224108|||EUR
5414882241126|490|224112|||EUR
5414882241164|1057|224116|||EUR
5414882242178|407|224217|||EUR
5414882243212|246|224321|||EUR
5414882243335|334|224333|||EUR
5414882243380|118|224338|||EUR
5414882244394|45|224439|||EUR
5414882245889|330|224588|||EUR
5414882245995|324|224599|||EUR
5414882246237|0|224623|||EUR
5414882246275|454|224627|||EUR
8009271462274|36|224656|||EUR
8009271478008|32|224665|||EUR
8009271709409|25|224690|||EUR
5414882247203|1337|224720|||EUR
5414882248033|229|224803|||EUR
5414882248224|289|224822|||EUR
8009271909106|7|224835|||EUR
8009271307209|42|224856|||EUR
5414882248828|218|224882|||EUR
5414882248866|115|224886|||EUR
5414882249528|482|224952|||EUR
5414882251712|74|225171|||EUR
5414886547897|1690|54789|||EUR
5414882252504|0|225250|||EUR
5414886547934|863|54793|||EUR
5414882252603|634|225260|||EUR
5414886547972|1055|54797|||EUR
5414882252641|442|225264|||EUR
5414882252702|298|225270|||EUR
5414886550095|141|55009|||EUR
5414886551795|799|55179|||EUR
5414886553720|1067|55372|||EUR
5414886555250|186|55525|||EUR
5414885553608|160|555360|||EUR
5414885553738|371|555373|||EUR
5414885553806|620|555380|||EUR
5425000338017|3792|13200|||EUR
5414886140081|2383|14008|||EUR
5414886567840|0|56784|||EUR
5414886538611|359|53861|||EUR
5414886538819|352|53881|||EUR
5414886317551|708|31755|||EUR
5414886540140|1339|54014|||EUR
5414886324863|25044|32486|||EUR
5414883300143|923|330014|||EUR
5414883300358|77|330035|||EUR
5414886543295|169|54329|||EUR
5414883300570|0|330057|||EUR
5414886543387|20|54338|||EUR
5414886336415|62|33641|||EUR
5414886543479|38|54347|||EUR
5414886336767|441|33676|||EUR
5414886543530|1769|54353|||EUR
5414886543622|144|54362|||EUR
5414886543721|204|54372|||EUR
5414886544223|528|54422|||EUR
5414886544438|44|54443|||EUR
5414886343598|1319|34359|||EUR
5414886545961|1258|54596|||EUR
5414886343635|1944|34363|||EUR
5414886343673|276|34367|||EUR
5414886343710|1078|34371|||EUR
5414886343758|1644|34375|||EUR
5414886371584|4752|37158|||EUR
5414886371751|2472|37175|||EUR
5414882255017|259|225501|||EUR
5414886373441|456|37344|||EUR
5414882270010|174|227001|||EUR
5414886377296|0|37729|||EUR
5414882270065|431|227006|||EUR
5414882270102|1721|227010|||EUR
5414882270225|554|227022|||EUR
5425000332800|161|228006|||EUR
5414886252364|3270|25236|||EUR
5414886252760|468|25276|||EUR
5414886267511|411|26751|||EUR
5414886531148|136|53114|||EUR
5414886531834|1669|53183|||EUR
5414886532893|1558|53289|||EUR
5414886207128|6379|20712|||EUR
5414886207166|7103|20716|||EUR
5414881515495|598|151549|||EUR
5414886534934|239|53493|||EUR
5414886534972|507|53497|||EUR
5414886535016|367|53501|||EUR
5414886535054|399|53505|||EUR
5414886535092|431|53509|||EUR
5414886535139|357|53513|||EUR
5414886535177|563|53517|||EUR
5414886535238|341|53523|||EUR
5414886540249|2520|54024|||EUR
5414886540843|738|54084|||EUR
5414886541000|439|54100|||EUR
5414886541093|100|54109|||EUR
5414886541284|673|54128|||EUR
5414886541796|158|54179|||EUR
5414886542991|51|54299|||EUR
5414886339881|107|33988|||EUR
5414886343178|997|34317|||EUR
5414886343260|12606|34326|||EUR
5414886343307|5514|34330|||EUR
5414886343345|9789|34334|||EUR
5414886344601|1260|34460|||EUR
5414884001421|6084|400142|||EUR
5414884001681|4071|400168|||EUR
5414884002541|2880|400254|||EUR
5414884002589|2832|400258|||EUR
5414884002626|2056|400262|||EUR
5414886432049|2160|43204|||EUR
5414886432483|18300|43248|||EUR
5414886510846|4999|51084|||EUR
5414886532749|810|53274|||EUR
5414886301314|732|30131|||EUR
5414886533821|79|53382|||EUR
5414886533982|99|53398|||EUR
5414886534064|228|53406|||EUR
5414886534132|134|53413|||EUR
5414886313157|295|31315|||EUR
5414886207111|7152|20711|||EUR
5414886207159|7488|20715|||EUR
5414881515525|649|151552|||EUR
5414886534927|660|53492|||EUR
5414886534965|184|53496|||EUR
5414886535009|223|53500|||EUR
5414886535047|19|53504|||EUR
5414886535085|427|53508|||EUR
5414886535122|162|53512|||EUR
5414886535160|188|53516|||EUR
5414886535221|374|53522|||EUR
5414886540805|3775|54080|||EUR
5414886541246|106|54124|||EUR
5414886324146|2264|32414|||EUR
5414886541567|101|54156|||EUR
5414886541789|504|54178|||EUR
5414886339874|128|33987|||EUR
5414886343024|6858|34302|||EUR
5414886343253|10160|34325|||EUR
5414886343291|357|34329|||EUR
5414886343338|5795|34333|||EUR
5414886343376|1770|34337|||EUR
5414886344595|2626|34459|||EUR
5414886344632|2286|34463|||EUR
5414884001674|728|400167|||EUR
5414884002534|4264|400253|||EUR
5414884002572|1855|400257|||EUR
5414884002619|960|400261|||EUR
5414886432032|2770|43203|||EUR
5414886432070|2616|43207|||EUR
5414886532541|386|53254|||EUR
5414886532596|77|53259|||EUR
5414886532718|746|53271|||EUR
5414886533760|237|53376|||EUR
5414886533968|140|53396|||EUR
5414886534019|479|53401|||EUR
5414886534101|236|53410|||EUR
5414886313140|755|31314|||EUR
5414886207104|7631|20710|||EUR
5414886207142|15644|20714|||EUR
5414886374325|0|M37432|||EUR
5414881515518|212|151551|||EUR
5414886534910|347|53491|||EUR
5414886534958|304|53495|||EUR
5414886534996|471|53499|||EUR
5414886535030|376|53503|||EUR
5414886535078|415|53507|||EUR
5414886535115|264|53511|||EUR
5414886535153|278|53515|||EUR
5414886535214|275|53521|||EUR
5414886540263|404|54026|||EUR
5414886540973|458|54097|||EUR
5414886541031|1963|54103|||EUR
5414886541550|499|54155|||EUR
5414886541765|85|54176|||EUR
5414886338716|263|33871|||EUR
5414886343017|2387|34301|||EUR
5414886343239|38|34323|||EUR
5414886343284|2288|34328|||EUR
5414886343321|3683|34332|||EUR
5414886343369|9953|34336|||EUR
5414886344588|4391|34458|||EUR
5414886344625|2160|34462|||EUR
5414884001445|67|400144|||EUR
5414884001667|4240|400166|||EUR
5414884002527|4464|400252|||EUR
5414884002565|1592|400256|||EUR
5414884002602|72|400260|||EUR
5414886432025|1906|43202|||EUR
5414886432063|2896|43206|||EUR
5414886432506|17220|43250|||EUR
5414886510860|2403|51086|||EUR
5414886532510|192|53251|||EUR
5414886532657|328|53265|||EUR
5414886532763|239|53276|||EUR
5414886533739|247|53373|||EUR
5414886533845|69|53384|||EUR
5414886534002|409|53400|||EUR
5414886534095|162|53409|||EUR
5414886313133|3168|31313|||EUR
5414886167811|1368|16781|||EUR
5414886207135|15648|20713|||EUR
5414886207173|3048|20717|||EUR
5414881515501|210|151550|||EUR
5414886534941|403|53494|||EUR
5414886534989|579|53498|||EUR
5414886535023|307|53502|||EUR
5414886535061|363|53506|||EUR
5414886535108|275|53510|||EUR
5414886535146|254|53514|||EUR
5414886535184|783|53518|||EUR
5414886540256|1101|54025|||EUR
5414886540966|685|54096|||EUR
5414886541017|132|54101|||EUR
5414886541871|432|54187|||EUR
5414886339898|253|33989|||EUR
5414886343000|2753|34300|||EUR
5414886343208|701|34320|||EUR
5414886343277|10324|34327|||EUR
5414886343314|1683|34331|||EUR
5414886343352|20255|34335|||EUR
5414886344618|2634|34461|||EUR
5414884001438|2469|400143|||EUR
5414884001650|424|400165|||EUR
5414884002510|3264|400251|||EUR
5414884002558|3560|400255|||EUR
5414884002596|2992|400259|||EUR
5414886432018|2010|43201|||EUR
5414886432056|1920|43205|||EUR
5414886432490|17940|43249|||EUR
5414886510853|994|51085|||EUR
5414886532497|152|53249|||EUR
5414886532565|122|53256|||EUR
5414886532633|492|53263|||EUR
5414886532756|263|53275|||EUR
5414886533708|279|53370|||EUR
5414886533838|5|53383|||EUR
5414886533999|147|53399|||EUR
5414886534071|225|53407|||EUR
5414886534149|158|53414|||EUR
8711295326707|672|1052|||EUR
8009271367999|274|10001|||EUR
8009271607200|55|10018|||EUR
8009271307209|167|10019|||EUR
8422175100286|143|10028|||EUR
8009271090613|139|10032|||EUR
8009271507227|49|10044|||EUR
8422175100453|162|10045|||EUR
8422175100477|635|10047|||EUR
8422175100491|317|10049|||EUR
8422175100286|118|10083|||EUR
8422175101238|23230|10123|||EUR
8411712766092|5250|10202|||EUR
8411712766108|382|10203|||EUR
8411712766085|1458|10204|||EUR
8411712766061|1122|10205|||EUR
8411712766078|384|10206|||EUR
8422175102372|3744|10237|||EUR
8422175102396|930|10239|||EUR
8422175102402|84|10240|||EUR
4023103237834|720|10244|||EUR
4023103217409|624|102461|||EUR
8422175102808|445|10280|||EUR
8422175102839|243|10283|||EUR
4023103226630|888|10359|||EUR
8422175103607|88|10360|||EUR
8422175103614|215|10361|||EUR
8422175103621|82|10362|||EUR
8422175103638|84|10363|||EUR
8422175103744|437|10374|||EUR
8422175103751|1467|10375|||EUR
8422175103768|826|10376|||EUR
8422175103775|414|10377|||EUR
8422175103782|523|10378|||EUR
